Date,Close
1980-12-12 00:00:00-05:00,0.09931867569684982
1980-12-15 00:00:00-05:00,0.09413714706897736
1980-12-16 00:00:00-05:00,0.08722767233848572
1980-12-17 00:00:00-05:00,0.08938666433095932
1980-12-18 00:00:00-05:00,0.09197818487882614
1980-12-19 00:00:00-05:00,0.09759148210287094
1980-12-22 00:00:00-05:00,0.10234121233224869
1980-12-23 00:00:00-05:00,0.1066599190235138
1980-12-24 00:00:00-05:00,0.11227330565452576
1980-12-26 00:00:00-05:00,0.122637078166008
1980-12-29 00:00:00-05:00,0.1243642270565033
1980-12-30 00:00:00-05:00,0.12134171277284622
1980-12-31 00:00:00-05:00,0.11788734793663025
1981-01-02 00:00:00-05:00,0.11918269842863083
1981-01-05 00:00:00-05:00,0.11659195274114609
1981-01-06 00:00:00-05:00,0.11140967160463333
1981-01-07 00:00:00-05:00,0.1066599190235138
1981-01-08 00:00:00-05:00,0.10450095683336258
1981-01-09 00:00:00-05:00,0.11011431366205215
1981-01-12 00:00:00-05:00,0.10925068706274033
1981-01-13 00:00:00-05:00,0.10536453872919083
1981-01-14 00:00:00-05:00,0.10579636693000793
1981-01-15 00:00:00-05:00,0.10795532166957855
1981-01-16 00:00:00-05:00,0.10709173232316971
1981-01-19 00:00:00-05:00,0.11356860399246216
1981-01-20 00:00:00-05:00,0.11011431366205215
1981-01-21 00:00:00-05:00,0.11227330565452576
1981-01-22 00:00:00-05:00,0.11356860399246216
1981-01-23 00:00:00-05:00,0.11313681304454803
1981-01-26 00:00:00-05:00,0.11140967160463333
1981-01-27 00:00:00-05:00,0.1105460673570633
1981-01-28 00:00:00-05:00,0.10709173232316971
1981-01-29 00:00:00-05:00,0.10320553928613663
1981-01-30 00:00:00-05:00,0.09759148210287094
1981-02-02 00:00:00-05:00,0.09197818487882614
1981-02-03 00:00:00-05:00,0.09543252736330032
1981-02-04 00:00:00-05:00,0.09888692200183868
1981-02-05 00:00:00-05:00,0.09888692200183868
1981-02-06 00:00:00-05:00,0.09931867569684982
1981-02-09 00:00:00-05:00,0.09413714706897736
1981-02-10 00:00:00-05:00,0.09413714706897736
1981-02-11 00:00:00-05:00,0.09111461788415909
1981-02-12 00:00:00-05:00,0.09025023132562637
1981-02-13 00:00:00-05:00,0.08809126913547516
1981-02-17 00:00:00-05:00,0.09025023132562637
1981-02-18 00:00:00-05:00,0.09413714706897736
1981-02-19 00:00:00-05:00,0.08852307498455048
1981-02-20 00:00:00-05:00,0.08377335220575333
1981-02-23 00:00:00-05:00,0.0850687175989151
1981-02-24 00:00:00-05:00,0.08204616606235504
1981-02-25 00:00:00-05:00,0.08722767233848572
1981-02-26 00:00:00-05:00,0.08852307498455048
1981-02-27 00:00:00-05:00,0.09154639393091202
1981-03-02 00:00:00-05:00,0.09197818487882614
1981-03-03 00:00:00-05:00,0.09068278223276138
1981-03-04 00:00:00-05:00,0.08981843292713165
1981-03-05 00:00:00-05:00,0.08938666433095932
1981-03-06 00:00:00-05:00,0.08852307498455048
1981-03-09 00:00:00-05:00,0.08161433786153793
1981-03-10 00:00:00-05:00,0.07772743701934814
1981-03-11 00:00:00-05:00,0.07470490038394928
1981-03-12 00:00:00-05:00,0.07772743701934814
1981-03-13 00:00:00-05:00,0.0768638551235199
1981-03-16 00:00:00-05:00,0.07988717406988144
1981-03-17 00:00:00-05:00,0.08377335220575333
1981-03-18 00:00:00-05:00,0.08895479142665863
1981-03-19 00:00:00-05:00,0.08809126913547516
1981-03-20 00:00:00-05:00,0.08895479142665863
1981-03-23 00:00:00-05:00,0.09241001307964325
1981-03-24 00:00:00-05:00,0.09197818487882614
1981-03-25 00:00:00-05:00,0.09025023132562637
1981-03-26 00:00:00-05:00,0.08852307498455048
1981-03-27 00:00:00-05:00,0.08550050109624863
1981-03-30 00:00:00-05:00,0.08550050109624863
1981-03-31 00:00:00-05:00,0.08463691920042038
1981-04-01 00:00:00-05:00,0.08377335220575333
1981-04-02 00:00:00-05:00,0.09111461788415909
1981-04-03 00:00:00-05:00,0.09154639393091202
1981-04-06 00:00:00-05:00,0.08981843292713165
1981-04-07 00:00:00-05:00,0.08895479142665863
1981-04-08 00:00:00-05:00,0.0932735949754715
1981-04-09 00:00:00-05:00,0.095000721514225
1981-04-10 00:00:00-05:00,0.09629610180854797
1981-04-13 00:00:00-05:00,0.09629610180854797
